Date,Red_Numerator,Red_Denominator,Orange_Numerator,Orange_Denominator,Green-E_Numerator,Green-E_Denominator,Green-D_Numerator,Green-D_Denominator,Green-C_Numerator,Green-C_Denominator,Green-B_Numerator,Green-B_Denominator,Blue_Numerator,Blue_Denominator
2022-05-19,104780.1,118017.8,67077.53,79064.35,12199.82,14375.44,13463.7,17965.8,7258.109,9021.684,5780.631,7033.592,27811.82,28770.63
2022-05-20,110252.8,119288.8,69696.81,80970.79,13183.33,15803.59,13180.86,17781.82,6972.266,8847.634,6292.364,7794.521,28149.99,28500.9
2022-05-23,108292.3,117738.3,68616.73,79658.73,12624.83,15372.75,13015.02,16662.55,8271.055,9866.384,5748.452,6998.48,11429.84,15296.4
2022-05-24,107686.1,117997.7,69857.56,81328.6,13954.61,16680.97,14198.72,17723.54,7996.779,9526.494,6029.109,6972.247,11633.57,15571.22
2022-05-25,109548.1,118514.6,71896.28,80727.05,13181.03,15774.95,13577.58,17531.37,7577.801,9682.331,6156.231,7778.458,11574.76,15290.74
2022-05-26,100790.8,117106.5,74846.35,81381.18,12101.16,15061.31,13607.06,17329.16,7970.995,9636.812,6289.682,7430.956,11806.52,15405.37
2022-05-27,107553.6,119195.8,74841.43,80908.21,13404.84,17116.78,13110.26,16150.85,7871.599,9404.978,5819.665,7128.008,11581.31,15502.05
2022-05-30,108725.4,117907.8,75651.19,80021.69,13541.09,17191.28,12154.1,15558.57,8024.541,9912.731,6469.943,8005.572,15239.92,15493.38
2022-05-31,95673.11,119637.3,74674.7,81181.12,13016.77,15661.43,13251.54,16878.12,7242.306,8732.132,6191.731,7615.583,11764.62,15432.18
2022-06-01,99553.81,117141.7,77114.31,81033.23,13151.57,15565.43,13145.78,17206.79,7319.864,9031.58,5773.862,6776.726,11577.28,15141.41
2022-06-02,105426.2,117996.2,73021.98,80698.53,8129.016,10460.05,10425.32,13235.26,6904.474,8610.783,4648.035,5313.579,10025.78,13252.38
2022-06-03,98996.46,120133.1,78461.66,81504.56,13169.99,16186.37,12443.9,16307.4,7880.999,9564.552,6472.992,7832.962,11624.33,15458.67
2022-06-06,98074.84,116621.7,77921.99,80039.0,13732.3,15729.72,12962.92,16251.64,7853.984,9340.28,6292.428,7183.902,11803.66,15581.26
2022-06-07,104229.6,117431.4,77853.51,80217.97,13124.17,16098.89,13131.89,16609.19,8150.781,9898.157,6015.322,6985.237,11591.58,15203.33
2022-06-08,104597.5,117794.8,76587.35,81348.97,12522.19,15369.65,11944.82,15844.81,6822.029,8660.424,5988.72,7291.494,8669.649,14369.33
2022-06-09,99663.73,116497.3,74588.88,78322.69,12154.25,14858.98,12009.68,15646.81,8110.725,10169.66,5741.503,7119.154,27884.51,28742.94
2022-06-10,104579.3,116663.4,76842.38,80777.61,12879.05,15280.64,13271.28,16847.85,7580.957,9671.059,6105.076,7276.825,25818.86,28554.13
2022-06-13,104390.9,117022.4,76611.6,79720.02,12145.6,14830.01,13150.89,16695.92,7700.496,9119.325,6106.53,7047.244,28226.89,28678.35
2022-06-14,108090.1,118596.1,73312.12,80707.15,13270.16,16237.95,13717.02,17838.77,6798.441,9592.062,6017.781,7143.476,28581.74,28846.17
2022-06-15,99902.81,115643.5,75781.5,81192.17,13364.61,15911.35,13429.88,17138.53,7217.909,9503.905,5302.867,6332.669,28493.77,28994.47
2022-06-16,98801.69,116972.3,69885.0,79873.86,12448.41,15045.31,13486.43,16979.04,7785.515,9771.391,6604.328,7829.022,27100.71,28531.25
2022-06-17,95613.26,116347.8,69424.18,73275.63,12804.12,15429.12,13578.67,17387.3,7767.36,9347.291,5480.572,7083.803,28427.02,28800.7
2022-06-20,101660.1,110264.4,66784.29,75554.67,14179.44,16356.37,16027.39,18625.06,8335.028,9816.229,363.3566,388.7346,27765.39,28552.74
2022-06-21,104251.1,110154.8,69408.81,78163.09,12873.04,15261.71,15837.82,18679.5,9381.253,10627.91,84.46087,84.46087,28060.11,28611.66
2022-06-22,105923.5,110492.5,70151.56,78806.51,13797.33,16619.01,16083.14,19281.0,8571.434,9844.958,386.7884,428.2858,28033.89,28429.43
2022-06-23,104044.9,109906.6,57590.72,67284.17,13272.42,15413.57,12932.01,16288.92,8373.657,10237.29,407.919,512.0756,28208.61,28611.49
2022-06-24,104736.2,111960.3,9269.72,11622.76,7073.041,11104.1,9786.038,12580.73,7905.525,9655.928,66.25226,79.66771,26439.75,27700.02
2022-06-27,103616.3,110438.5,59796.25,80465.54,14528.59,16665.01,15741.64,19137.22,8185.707,9780.422,25.55958,25.55958,27540.03,28415.84
2022-06-28,99806.34,113078.9,49018.71,76401.29,13997.14,16620.41,15965.73,18436.37,9072.446,10487.79,100.145,103.4144,28296.04,28843.18
2022-06-29,98823.78,110116.9,57287.37,75349.48,13108.23,15614.24,15546.55,19637.83,8720.972,10027.56,76.66739,77.52354,28297.34,28723.63
2022-06-30,92102.86,112972.4,63213.95,75916.14,14169.22,16304.9,15189.06,17918.45,9776.271,11177.19,66.65368,71.1624,27857.09,28557.23
2022-07-01,103900.6,108754.3,60284.39,74758.4,14394.05,16613.35,15618.73,18334.57,9438.867,10887.67,112.1732,115.6892,28626.42,29075.48
2022-07-04,102856.6,110720.9,61026.38,72908.22,13301.08,16015.01,11999.62,15377.28,8031.262,9816.61,6356.214,7456.284,28474.5,28753.65
2022-07-05,103629.6,109294.4,66648.15,74899.39,12915.52,15157.82,13000.83,16454.94,8219.237,9754.046,6160.664,7380.417,28092.35,28657.11
2022-07-06,100915.2,109605.2,65415.39,77927.52,13420.65,15612.22,12223.29,15891.3,8130.115,9709.245,6375.736,7661.738,28287.85,28550.1
2022-07-07,93670.79,108582.4,72286.74,80532.67,13859.04,17519.28,3236.729,5627.832,1246.579,2463.24,7097.249,10424.0,28092.24,28646.78
2022-07-08,104206.6,113574.9,68985.53,79687.02,13013.98,16243.98,13305.83,16969.79,7749.898,9297.563,5719.283,6926.177,27860.23,28428.08
2022-07-11,100968.8,110132.9,66153.55,76147.77,12312.48,14477.84,15875.44,21413.81,1086.198,1713.324,6018.484,7431.268,28249.09,28407.9
2022-07-12,98838.34,108991.7,68527.05,78189.25,13332.06,15963.26,15756.48,20214.16,267.5789,402.9516,6370.167,7935.264,27846.86,28666.75
2022-07-13,102785.3,115821.9,66192.56,78406.04,13225.32,15942.28,13968.22,18411.11,2164.131,2578.123,6561.532,7964.441,28277.19,28669.43
2022-07-14,99226.65,112574.4,65287.11,76690.93,13498.05,16027.73,15969.97,20543.73,1716.425,2362.627,5846.184,7653.345,27789.63,28527.12
2022-07-15,102615.3,109006.6,67892.37,77997.67,13497.31,16965.69,14378.07,19044.79,2034.533,3017.929,6033.073,7245.121,27894.66,28386.65
2022-07-18,99379.6,108533.6,63987.17,76776.18,13027.92,15285.8,14904.34,18204.89,1402.417,2273.789,6246.583,7239.01,27825.53,28635.06
2022-07-19,97091.05,111654.9,69440.73,75857.09,12906.31,15017.29,17317.2,21249.1,1080.876,1635.45,5179.229,6375.567,27958.48,28908.17
2022-07-20,99427.51,113294.0,68468.47,76206.56,12296.74,14426.54,16504.31,20363.12,1161.786,1658.862,6446.339,7612.288,28176.05,28397.1
2022-07-21,99173.89028,110271.6688,44683.1903,56390.03518,13258.60058,15612.15794,16602.2039,20611.02196,1680.817588,2415.874735,6303.490968,7565.462792,27955.6556,28455.31949
2022-07-22,95885.33923,107249.0715,44938.51653,72097.74028,13527.44209,15894.83305,15218.9673,19743.64515,1466.595966,2050.918468,6471.314304,8156.850824,26777.4567,29042.5179
2022-07-25,89322.19807,106952.3393,64065.55696,74319.81122,13618.20315,16517.83813,13853.55407,17106.55699,6377.978478,8248.839629,6591.486033,8001.700358,27800.65014,28549.07678
2022-07-26,98247.35682,113452.9871,64484.8836,76421.30153,14152.06828,16601.44909,14127.46875,17079.8776,7625.28093,9169.585473,6162.677528,7493.704303,27148.07293,29169.46317
2022-07-27,106143.9244,113182.2076,68494.81782,79800.36811,12966.68508,15838.40599,13742.83218,17168.71797,7393.135089,9805.50747,6096.67416,7616.002396,27873.93728,28817.06081
2022-07-28,104449.0509,111225.8507,64874.37038,73481.03156,12928.47828,16451.39124,14308.55326,17853.99374,7423.202225,9264.478743,6050.601232,7211.057491,27813.14954,28884.19256
2022-07-29,98737.44091,110889.6741,64304.41146,74209.48684,10857.35089,14479.24421,12513.57003,16050.54976,7597.180805,9473.502271,6296.085662,7046.212704,28284.84429,28929.61107
2022-08-01,97094.27991,114613.1767,71239.19188,78192.15866,14019.97191,16490.31931,13241.84086,16812.18815,8074.745987,9656.027014,5996.156076,7237.569953,28631.15403,28859.90916
2022-08-02,99010.13326,111849.8294,68074.48744,75357.89278,13738.89479,16465.79975,11813.03241,15857.76315,7860.747614,9907.425305,6407.744382,7669.747765,27712.29525,28722.99075
2022-08-03,103380.0381,113569.5941,71106.72615,80543.22815,12608.53875,15575.93959,13843.87073,17148.68364,7915.423202,10110.30584,5137.009311,6484.101385,28474.40076,28743.66214
2022-08-04,101335.5338,116198.7939,67665.07595,73319.99293,12856.95281,15689.07815,14122.73179,17699.44068,6751.154729,9028.165586,5567.907306,6603.034968,28626.16495,28918.50542
2022-08-05,101878.7542,112605.6658,68601.32361,76363.42951,12309.84479,15223.43603,13272.64764,17875.57569,6832.34281,8950.095559,5967.239939,7688.66724,26298.87633,28410.98955
2022-08-08,102497.2368,115485.5876,67636.10282,73943.28509,612.63023,811.2287846,16374.48991,22666.96768,7730.444374,9146.286517,5584.341953,6951.878402,28494.55419,28754.94429
2022-08-09,96956.69834,111267.6229,68580.68975,79967.87674,449.100387,575.8714699,17493.87155,23009.04003,7194.350172,8828.40447,5882.108599,7496.966848,27076.38812,28800.32245
2022-08-10,98981.80847,111591.2831,63812.51802,71335.53283,213.8777909,256.76081,17227.24727,23672.74966,6887.285502,8587.077491,6021.553374,7205.834708,27387.66655,28726.96529
2022-08-11,99858.62076,110486.1187,67872.18861,74792.01402,783.3678344,1144.656231,9601.536362,16852.94176,9465.995524,12319.95784,5305.364263,7580.94713,27769.25242,28418.97598
2022-08-12,102873.1094,113205.4713,62894.96643,72870.78381,862.118066,1119.790243,12157.71295,18087.01511,8203.925904,10159.69594,4687.533665,5882.754394,18176.48289,20365.46601
2022-08-15,103761.8146,111703.108,68474.57609,74781.66458,1476.34131,1809.102121,10576.1242,16073.65632,11497.11133,14395.73412,5274.916627,6363.139053,28479.89394,28810.36166
2022-08-16,102447.7568,113152.5312,70526.98946,75732.21266,1026.930565,1407.023887,10819.48222,15597.93737,10444.65511,13890.92403,6317.601177,7956.863235,27432.99032,28167.04051
2022-08-17,101462.9016,110568.2224,67492.09382,76549.18068,1540.841036,2002.713966,10455.70483,16351.65451,11679.76619,13730.09085,5644.861711,6688.365251,27543.54278,28764.65496
2022-08-18,99886.83813,110644.7874,70810.82768,76522.13892,1022.961019,1311.459351,9295.261039,14986.46537,10483.01491,13912.63782,5702.964763,6768.116773,27411.43045,28746.21697
2022-08-19,98654.98921,111471.2798,67264.40067,73461.47192,1174.830366,1392.835068,13021.40155,18752.72236,9471.804487,12222.46337,5880.517277,7040.249711,28351.76351,28795.07931
2022-08-22,95761.99239,113202.6062,72494.8,79367.65,7631.295612,11757.06249,11605.79349,13445.78418,7061.422002,8288.608712,5646.448516,6589.802186,28257.80414,28756.50099
2022-08-23,98207.2763,115627.4688,72494.8,79367.65,6346.0175,9801.36103,11476.78424,14443.39481,6003.313074,6922.387883,4449.80127,5516.011185,27767.84267,28910.83187
2022-08-24,98586.0227,110006.1464,72494.8,79367.65,7243.90775,10421.35915,9372.301508,13878.98285,5531.864553,6828.206354,4654.933245,5975.391469,27854.49594,28061.76571
2022-08-25,97610.39996,111234.4002,72494.8,79367.65,7038.79006,10374.94693,9753.810813,13894.17985,5076.255387,6440.837635,4695.360304,6038.478921,27229.7164,28329.4795
2022-08-26,105172.3084,116879.3535,72494.8,79367.65,7431.464153,10346.50687,9610.511861,13801.31132,5797.846336,7080.500037,4852.769456,6064.754731,27984.71696,28726.59151
2022-08-29,102849.9115,113377.884,72494.8,79367.65,5046.750334,8762.276137,10851.42236,14035.7649,5947.372229,6851.869155,4932.635645,6610.935207,28370.47027,28780.89639
2022-08-30,91434.01616,110615.2193,72494.8,79367.65,4996.582488,7449.034198,12072.19677,15545.08942,5442.794803,7021.519972,4900.43405,5807.491534,28502.41815,28728.55821
2022-08-31,96118.19536,111987.5005,72494.8,79367.65,5263.217198,9237.979834,10587.09114,13962.0451,5563.877161,6915.712841,5025.822404,6169.905107,28295.11644,28661.51679
2022-09-01,103084.2251,112909.5361,72494.8,79367.65,4160.713032,7693.296474,10779.00127,13945.35416,5587.169948,6978.963602,5451.337006,6469.982515,28557.16503,28683.54387
2022-09-02,99753.18082,111545.76,72494.8,79367.65,5512.485066,10038.95975,9580.727373,12986.08206,5629.826123,6997.304324,4955.20152,6130.92037,28780.59807,28857.06784
2022-09-05,103916.9977,113591.8761,72494.8,79367.65,6814.912171,9674.565726,10085.31126,12211.23567,6305.735875,7399.970078,4471.116145,5465.390066,28067.59759,28595.85118
2022-09-06,103685.4053,111426.4542,72494.8,79367.65,5368.086311,9558.669979,11213.48319,14873.87254,5723.63915,7436.88286,4797.496835,5582.808759,27935.62474,28469.8605
2022-09-07,101261.7729,110608.5561,72494.8,79367.65,4914.328712,9077.685223,11482.43621,14757.84705,5589.102885,6619.772916,5089.933367,6160.403917,28089.61122,28400.80061
2022-09-08,101801.8028,112366.2476,72494.8,79367.65,5009.085284,8957.207624,11305.16067,14388.10504,5849.833646,7156.460164,4809.178638,5644.322749,27757.12792,28746.19603
2022-09-09,101740.4722,110666.8585,72494.8,79367.65,5494.482736,9698.074527,11186.89987,14554.03051,6177.592105,7223.513349,5284.217475,6185.716665,27884.99614,28752.84518
2022-09-12,95661.4984,108901.5514,72494.8,79367.65,5292.186626,8790.731493,10727.45813,14314.8451,5496.425599,6772.247096,4947.662389,6148.193821,28107.32238,28424.72646
2022-09-13,100015.5349,109435.0631,72494.8,79367.65,6045.244822,10233.78663,11408.83601,14257.58683,5699.986156,6915.860668,5210.639519,6151.144886,28412.07475,28856.79183
2022-09-14,93251.14083,109411.3567,72494.8,79367.65,4347.926244,6309.983146,9613.04723,12410.12457,5419.874506,6829.240848,3918.508319,4831.296615,28476.44338,28923.81133
2022-09-15,99634.61087,115140.4097,72494.8,79367.65,6031.989186,10035.80651,10348.14395,14282.63322,4965.034308,6441.027704,5011.036485,6064.392221,27753.03756,28206.42189
2022-09-16,92610.42485,111098.3008,72494.8,79367.65,4558.443026,7616.401022,8378.657551,12270.58732,5300.771577,6998.254365,4090.615935,5051.137197,27545.30691,28586.91267
2022-09-19,96609.96186,114853.707,58366.59107,78512.91333,10107.32137,15734.20875,10958.19145,16009.03956,7557.891037,9509.376198,6114.985301,7726.860828,26531.06212,28128.33733
2022-09-20,97353.77554,113082.1312,51287.80659,67304.14564,9708.934436,14948.01686,9684.381449,14604.43266,5893.640147,9536.069037,4019.849317,5073.928969,28695.34453,28785.45136
2022-09-21,96248.5584,112270.7957,59932.71179,74919.00351,11227.74389,16542.25045,11931.60731,16232.96459,6809.537626,8637.110143,6081.553794,7498.638185,27397.13164,27742.4591
2022-09-22,95338.44265,110581.668,59829.83565,77761.63037,11488.39512,16956.42735,10320.84549,14035.79246,7750.970945,9563.793353,6441.672878,7483.999713,28302.99682,28712.24174
2022-09-23,95520.53735,110701.3085,64882.44376,78479.65039,10682.5769,16120.85894,10617.59885,15914.54398,7178.154124,9833.431162,6169.568769,7900.76131,27821.08385,28738.5147
2022-09-26,64179.86769,80203.74514,63527.81833,79539.22504,12517.13743,17280.00862,1853.188002,2770.694398,9800.838173,13038.96031,6431.641363,8233.226343,28421.56582,29060.22116
2022-09-27,99446.21447,110631.6306,65390.97851,74173.65197,11152.71656,15473.51462,2056.345074,3147.687335,9210.081038,13311.01924,5974.536486,7267.299567,28465.59391,29007.03051
2022-09-28,99760.60438,110423.5235,69968.29524,79059.48911,11468.30085,15941.81181,1639.171526,2339.54171,9743.466984,13184.4593,6167.502211,7421.244599,27425.05135,29061.43745
2022-09-29,101913.056,115495.9619,66292.28099,74741.79064,12364.5578,16983.9633,1350.395241,1926.124809,9629.083966,13119.52238,6647.537112,8370.213412,28250.3819,28820.48207
2022-09-30,96858.69179,113220.7411,66859.4863,77043.87026,12543.80313,16117.41131,1537.529744,2232.617411,9411.39545,12621.13784,6585.633677,8342.495093,28480.19621,28585.89836
2022-10-03,96066.17948,109486.8831,63175.04291,76797.50123,12279.37306,15704.4272,9670.365226,13260.7995,8355.893058,10199.27025,6295.05545,7588.744938,27905.43583,28814.13409
2022-10-04,96025.58725,114799.5027,67706.83778,76544.42509,11811.20364,15982.47778,11289.78655,16031.79502,6164.421721,7978.683796,5826.940681,7181.186406,28891.57244,28978.25922
2022-10-05,93997.98064,108773.3162,65079.21625,72853.62787,12780.5516,17017.39685,11684.41521,15957.913,7176.954716,9209.996549,5701.372978,6865.874345,28605.3594,28727.88379
2022-10-06,102128.4694,111849.4723,63547.43892,77090.7438,12314.15175,16948.31727,9853.527367,13627.25327,6997.823741,9141.864515,6022.291029,7387.078813,28195.68515,28666.54385
2022-10-07,90421.8675,108965.0021,68743.76719,76183.33746,12556.52749,16859.91228,9391.885462,13290.10918,7581.993981,10173.44668,5672.017224,7049.140164,27837.43489,28517.46316
2022-10-10,97705.8325,108924.4604,69324.76122,75809.77997,14515.67341,17544.22839,3180.529169,4671.536619,9075.05466,12420.45233,6733.723789,8178.495737,28812.18145,28913.6493
2022-10-11,75164.38259,90910.77545,68074.32653,73658.15846,12673.27881,16701.63683,1979.372194,2669.418747,9205.599227,12717.25963,6644.985456,8569.295356,29005.75239,29067.6181
2022-10-12,96727.89718,108186.7176,69491.61847,73024.5433,12322.44132,17011.41292,2036.674249,2882.758187,8570.844044,11543.36436,7231.991243,8579.530134,27867.17478,28507.74914
2022-10-13,98477.28544,109397.1843,68041.29047,75280.13036,12649.6817,17414.42139,1476.802265,1848.235501,9544.62524,13055.56084,6887.584334,8715.822149,27959.10634,28695.53775
2022-10-14,93541.69054,108397.2223,68480.10683,72913.85484,14175.26929,17828.40645,1040.188108,1441.722126,9587.898126,12702.94729,6511.681682,8172.924758,28469.37583,28799.76334
2022-10-17,97407.78898,110604.7049,69936.00272,73454.90814,12700.65551,17230.48024,10843.88272,15201.22884,8424.113249,9896.502142,6458.689995,7271.910464,27714.36835,28715.56024
2022-10-18,93882.95387,113042.5805,70069.17749,73322.17347,12442.92205,16686.89635,9825.171338,13648.16081,6671.435251,8905.134478,6586.894574,8054.161602,28381.48306,28875.02609
2022-10-19,92653.82889,111089.9184,72015.61153,76545.68804,10451.02795,16038.14641,10249.709,15383.2867,6258.66894,8270.510223,5246.163277,6365.308883,27867.92453,28869.43405
2022-10-20,85478.0878,108980.2856,67398.37013,73348.42193,11000.32396,16073.14187,10391.03353,14632.74118,8415.740047,10554.25016,6106.005697,7420.047844,28220.29975,28874.64937
2022-10-21,96523.0122,111642.8139,70823.50264,72333.35757,11457.11065,15297.83039,10178.27239,14233.58525,7884.162322,9879.436451,5771.0536,6996.490909,28420.88205,28527.74766
2022-10-24,99748.18807,114993.8896,65687.31133,72363.4537,9948.986493,14664.31626,1184.26542,1836.347738,8665.895153,11963.66979,5697.300199,7589.925653,26979.71368,27920.58054
2022-10-25,98723.53274,113892.8224,66915.71738,74134.97575,9202.324216,12636.49744,2249.383035,3474.664708,7532.096188,10659.68941,5339.166731,7152.668698,28542.47644,28818.17529
2022-10-26,98906.79818,115840.1429,68948.1561,72987.53373,13428.51743,17641.60869,1619.656565,2415.50143,8678.262512,12595.93949,6638.848471,8121.608371,27793.02765,28389.69826
2022-10-27,90713.98543,107769.7483,71129.39764,72596.31945,13134.80781,16607.02693,2395.33202,3947.618867,9233.404249,12300.38908,6257.278854,7541.84586,27722.92673,28680.21337
2022-10-28,97248.98181,112476.3258,71600.83657,73288.60929,12086.93764,15964.0322,1683.7148,2637.877422,8790.703372,12213.89598,6471.218642,7630.147254,27802.80411,28898.72144
2022-10-31,104836.201,112198.8787,70853.38426,72845.97244,12076.11858,16868.56244,9320.910555,14996.05411,6803.840633,9010.49747,5953.178869,7133.717171,26674.67894,28900.65303
2022-11-01,101174.4869,111374.9454,70627.49775,72585.01376,9934.008061,15303.13581,13045.24563,17924.29607,7904.347678,9933.776597,6155.767752,7499.310413,28578.36702,28919.11562
2022-11-02,95575.72005,114002.7944,70873.90844,73386.26425,9019.23103,12587.16676,12716.91625,16632.64087,7333.706829,9427.593927,5154.5365,6022.88381,28231.18582,28528.22168
2022-11-03,100647.2139,110410.6248,68337.98512,74867.26207,9740.814804,14005.05994,13328.13454,17926.78505,7841.989242,9266.171114,6763.768812,8254.842446,27779.98082,28717.9932
2022-11-04,89390.15102,108318.0461,70657.4268,74676.02678,10090.42924,14344.78282,11309.11453,15465.76131,8223.236785,10199.64385,6365.163924,7579.645501,26308.37166,27840.70825
2022-11-07,98620.13776,112569.7823,70630.93558,72660.56221,11137.42922,13699.31691,12120.32765,16877.08569,7177.655463,9194.709361,6341.82819,7745.413539,25252.79995,28302.94411
2022-11-08,100358.4407,112622.2094,70793.12092,73722.2551,10984.53027,14328.23088,13795.05816,18139.34182,7757.681993,9799.182553,6189.250233,7388.458241,27870.00745,28453.58593
2022-11-09,97390.92424,112268.5474,68637.80715,73907.9195,10980.45328,14336.85633,12991.92975,17821.49893,7926.157475,10350.10877,6541.36525,7993.008567,28335.13859,28613.60026
2022-11-10,92320.10701,113173.4672,71624.92454,73308.43086,11768.12718,15130.71471,14067.45397,17684.09989,8623.25817,10897.28178,6217.806121,7244.021107,27055.07037,28290.93002
2022-11-11,97927.32404,112829.9548,66752.76373,72355.67769,10218.09241,13659.37662,13818.96693,18118.3044,7866.465062,10129.1374,6634.832945,7791.211009,28295.78438,28569.09075
2022-11-14,84348.05394,108205.0445,62262.35056,74088.13168,10869.40282,14966.16466,12054.32442,16554.54005,7335.866406,9139.655424,6496.64581,7813.271933,28223.03003,28751.19223
